Post_ID,Post_Content,Post_Date,Likes,Shares,Comments,Sentiment
b535a0bb-2668-4597-b45c-b8120c4f7a2e,Turn you short artist. Involve source ball everybody. #EventYAnnouncement,2025-01-11 15:29:40,2266,381,9,Positive
4dd8e64f-8c6a-44b9-8090-5214af5de545,Drive particularly national forget window note. #EventYAnnouncement,2025-01-08 23:51:45,4912,535,164,Negative
e477ba57-4b8c-4cbc-8a42-70f859c05b66,Rest store matter assume party attack final. By our expect hold. #BrandXCampaign,2025-01-15 10:26:09,1829,411,67,Negative
deb0415e-d3ca-4994-a22c-c91b9374e532,At admit involve statement do least about. Build new Congress. Financial range color. #ProductALaunch,2025-01-03 05:43:08,2196,253,164,Neutral
bb6937f3-f8eb-42d0-add4-83d411d001db,Door others have possible wife. Quality others entire cultural mean. #BrandXCampaign,2025-01-13 21:25:26,3044,502,76,Neutral
c1eefd7b-8260-4bbd-b159-d483a237fbdc,Office anything method story as. Wear toward bad. #BrandXCampaign,2025-01-05 14:56:22,926,334,95,Negative
51b6e3e0-70ff-4e22-b7e4-abe94d630baa,Well look team section. Large home instead our reduce. Class head couple small occur thing it. #EventYAnnouncement,2025-01-13 08:26:21,2929,933,29,Positive
e0e82b37-1bb2-4ecc-9a6c-ef1a87641961,Message information station business Congress player. Far risk sometimes development knowledge film. #EventYAnnouncement,2025-01-12 02:06:12,189,922,50,Neutral
365ae0ba-7a25-4ca3-9010-80f46ac05100,Billion single collection. On teach face into little law fish. Sign about past week indeed usually rather item. #BrandXCampaign,2025-01-06 23:47:54,3407,622,74,Neutral
b96f71cf-f807-4c86-a8ed-1e76003c0930,Consider kid trouble no hit short song. International family identify check few. Clearly method popular act help. #ProductALaunch,2025-01-06 03:39:50,2936,767,152,Neutral
7963a3a6-edcf-426f-a222-c486fb956ba6,"Provide visit three.
It anything card stand student expect cold. Movement mind common she month while her. #EventYAnnouncement",2025-01-11 01:28:48,870,632,146,Positive
3777d7db-24f1-4aba-8b7a-70f981de20c5,"Stuff public notice PM even.
Pass live nothing daughter reveal check western. Follow material customer future. #ProductALaunch",2025-01-06 07:38:21,4687,535,171,Negative
a19fa394-cbd5-4e1f-8718-af44aec81ac9,According describe eat election half people wall. Machine positive later individual impact poor. #EventYAnnouncement,2025-01-02 16:57:13,1288,903,163,Neutral
488c665e-7add-4f73-8659-f286585cad2e,Particular only report kind family. Well hope produce improve TV. Trial the continue no. #EventYAnnouncement,2025-01-08 08:37:59,1428,35,74,Positive
5aa011f3-edd8-4251-9791-feff94e3da65,Success appear since cover. Important difference city determine item ever. Tree interest I activity too wish ahead. #EventYAnnouncement,2025-01-01 13:01:57,1972,584,113,Neutral
5c98824a-c672-412d-87ea-6b6b41caa8ac,Region southern anything. For trip address health themselves tough safe so. World apply minute wear probably. #BrandXCampaign,2025-01-13 15:07:51,3272,218,35,Positive
3c677588-2982-4504-9e4d-137153443dda,Suffer light sea. Catch next somebody rich hospital message. #BrandXCampaign,2025-01-13 02:57:10,3462,204,105,Negative
751ed4bb-87f9-4cc4-be9a-a9e6adae6748,Way part run doctor somebody or. Notice simply wear power. Grow what both western. #ProductALaunch,2025-01-15 00:21:28,4227,837,176,Positive
de42e145-953d-454c-bde4-bb7c34128976,Team trade though collection your. Hospital gun rise open cold. Face low walk will TV future. #BrandXCampaign,2025-01-03 14:10:09,997,341,77,Neutral
590b2903-6778-4a15-8529-34ee0b6f2b78,Writer section political level institution form service argue. Walk expect month voice table sing. #EventYAnnouncement,2025-01-08 21:19:56,4986,165,196,Positive
8fb98d0b-7693-46f3-abcd-385384940c8d,Left make decide friend. Tv go add listen. #BrandXCampaign,2025-01-05 22:39:39,1267,846,188,Neutral
54c1fb73-91a6-4732-b6bd-f1e876c46769,Attorney wait main Mrs senior. Gas article raise dream before we. Crime something parent water everything industry. #BrandXCampaign,2025-01-14 15:34:12,3778,132,24,Negative
4687eff4-45e4-41e9-8ed8-99743678200b,Mention its together season. Page whether least risk away. Stuff method stock sell himself my. #ProductALaunch,2025-01-02 13:32:46,1874,348,197,Negative
9c84a90e-fc52-4170-acee-44f467569540,"Notice financial including happy ready exactly. Business budget allow professor lawyer.
Outside focus various stay. #ProductALaunch",2025-01-06 17:42:05,2213,754,113,Negative
b20ba895-3592-4fd6-9d54-c035b54ef951,Debate window voice race green in where former. Drive suggest social day suffer third. Simply area west teach. #BrandXCampaign,2025-01-15 18:09:53,4773,582,182,Positive
2919568c-6261-434a-a7be-866c49e5dc80,Nothing yet by industry explain. Know management they four nice. #BrandXCampaign,2025-01-13 08:33:35,4908,803,79,Negative
3361bbc6-f140-477a-8a84-bd0c664d2ca3,Remember again control main keep case. #ProductALaunch,2025-01-07 04:12:38,296,348,14,Positive
387bdaa7-2afc-4d6b-b107-b1b1fa070a65,Data social manager. About cut consumer race question young. #ProductALaunch,2025-01-15 02:55:39,255,396,80,Positive
8ae8f918-6895-45de-a9ca-e3054b109240,Expert throw maintain. Various hard product prepare culture wind everything. #ProductALaunch,2025-01-08 02:35:03,410,334,120,Neutral
dfb65605-2700-4577-8ef9-2b98e23b4aef,Project news capital listen. Direction fact talk situation good mention around major. #BrandXCampaign,2025-01-15 09:35:53,4750,663,138,Negative
3f223c64-4173-4285-97bc-37e74a10fd18,Budget trial course thousand important. Become agreement management still scene. Just little of build no break. #ProductALaunch,2025-01-13 17:04:49,111,12,6,Positive
907b6683-b5b3-4605-bc86-5a9ec4de5dae,Mean identify argue surface range purpose campaign myself. Begin agent moment situation. Loss kid drug together. #ProductALaunch,2025-01-16 04:47:33,621,12,49,Negative
256b58df-378e-4fb3-9f4d-2385485cabd0,Production thing need scientist you prevent. Wish write cold. #EventYAnnouncement,2025-01-03 03:31:14,974,383,97,Negative
21aa2f17-f63b-47c0-9afc-285b2eb6bdd4,"Age and certain writer push staff.
Political too trial. #ProductALaunch",2025-01-09 08:34:42,2966,991,200,Neutral
e9a951a0-92c0-4aea-9e70-eaa39c808014,Vote use consumer. Green than TV short best hotel. Country small whole remember kitchen minute system. #ProductALaunch,2025-01-10 03:28:24,2406,294,163,Negative
1852b282-e510-48cc-b3df-6075b59c9784,Quite car focus movement also. Past arm build any education. Edge return test mouth direction site believe. #ProductALaunch,2025-01-15 15:34:07,4231,10,58,Positive
6a0482ad-5bd3-4da6-a757-daaa277e02cf,Any evidence attack know. Fact himself agent big owner someone lawyer. #EventYAnnouncement,2025-01-06 01:41:00,3282,592,9,Negative
f022a22d-6049-40d1-b20a-fa983304b22c,Decision sense drug debate eight film box. Include way win receive quite education. Fish really fall quickly respond. #EventYAnnouncement,2025-01-06 17:40:11,1537,379,87,Neutral
bb3f6943-a0a1-4388-b57b-812529a9ddc5,Why close area become per. Six similar lay view south fire result huge. #ProductALaunch,2025-01-14 11:42:21,791,488,122,Neutral
53737e0a-c6e9-46cd-a4ef-cf6b44ad40cf,President quality feeling around we. Commercial world thing similar friend. #BrandXCampaign,2025-01-04 04:19:10,1780,652,15,Neutral
a0c7d00d-aebb-4d57-8e88-bcbc90a16140,Total shake store media many. Miss main trip produce hour should policy. Mother do statement contain. #EventYAnnouncement,2025-01-08 01:28:13,4922,932,151,Negative
92c6b9e9-5eb6-451f-9c60-d97d7f4865ea,"Science hundred here.
Prove fund behavior ok evening defense down probably. Son room culture government. #ProductALaunch",2025-01-13 00:14:12,52,410,186,Negative
9ae7c993-685c-41bc-b36f-5e4292628d47,Very tonight offer impact. Watch character individual trouble my over health. #EventYAnnouncement,2025-01-02 14:47:46,688,668,75,Negative
906cdab5-d196-4b25-b749-d3a1d42ec2ab,Adult improve against toward cost building. Imagine single who spend data series. Bar town ahead sport benefit lose. #EventYAnnouncement,2025-01-09 03:17:57,1570,932,24,Positive
f82f0a45-8208-4124-908e-92523a5074e8,Crime pretty girl suddenly. Serious wait middle factor condition establish month system. #EventYAnnouncement,2025-01-04 08:25:18,702,860,91,Negative
75bc221a-7dc8-46c1-9e6e-7df564dd2089,Well begin back. Response let article growth. Develop enjoy window nice budget by under. #EventYAnnouncement,2025-01-05 10:24:40,2180,347,172,Positive
483cf874-e58f-43f9-93b4-fc6e846431e6,Artist direction white poor. Back senior positive event several. #BrandXCampaign,2025-01-01 22:36:19,3153,636,113,Positive
a76ad59f-0245-4678-af03-41f34027c2c8,Catch job effort environment news relate analysis. Important big smile crime firm. #ProductALaunch,2025-01-13 07:42:20,3319,38,37,Neutral
c6e19183-02cb-4aef-aac8-b4acb36c86a6,Make fire structure interview. Determine you billion form meet man. #ProductALaunch,2025-01-09 13:01:31,152,214,52,Positive
b2ed595f-7a56-432e-81c1-199497c38250,Nor politics office might end. Friend approach risk light. #ProductALaunch,2025-01-13 10:39:24,4520,365,101,Positive
615588a5-e105-427d-b35e-5d4d89b17d67,Teacher nearly month rise. System personal senior high. #ProductALaunch,2025-01-14 14:44:22,3312,595,154,Negative
e3319659-6071-4962-82eb-da84939bbd2e,Explain hold avoid technology voice bit. Better foot television hour. #ProductALaunch,2025-01-03 07:21:41,2109,245,118,Neutral
8377ad02-8fb0-4412-9f91-9d2c0f4440fd,Report Congress international career maybe specific agent. Energy executive also chance. Measure west on north. #ProductALaunch,2025-01-13 23:02:23,2274,200,125,Neutral
44899ae0-e36f-482e-aa08-664d2afd829f,Big senior full new view than final. Fire dream what language. Section cover will history manager area forget single. #EventYAnnouncement,2025-01-16 04:53:10,1113,706,145,Positive
71e89cfb-13c5-4c2e-92e6-db3825bf9691,Her most contain. Ok available war sure foot radio. Treatment artist certain air create data. #ProductALaunch,2025-01-14 23:53:19,3748,840,32,Neutral
19bdb55f-60f4-4d7d-8c2b-13aefd414f70,Wind eat wrong indicate total. #BrandXCampaign,2025-01-06 06:28:16,2272,835,99,Neutral
560fac6c-3928-4bb3-a9fe-ae070771e10d,Condition tree pick technology few. Front fall quite ability serve fill per today. #ProductALaunch,2025-01-05 11:58:40,3281,773,51,Neutral
71022406-50a0-45c0-8236-34baeeebf2ec,"Read while brother country reveal. Prepare direction year rather beautiful.
Thus police business Congress work college. #EventYAnnouncement",2025-01-06 21:52:02,3879,509,133,Negative
3e15889e-cb97-43c5-92ee-ab98e40b2f6f,"Concern star such seek or street. Power least for picture reveal whose.
Building expert everyone. #BrandXCampaign",2025-01-07 20:04:31,3238,831,50,Negative
7b3aabe2-a2ef-4322-82da-9052fd6476d0,Pull government girl smile medical step. Current professor know beat under shoulder. #EventYAnnouncement,2025-01-14 08:05:33,351,641,77,Negative
7594ff5f-b0c3-483e-bcf3-76998b9144c6,Structure chance phone per. Near sea program travel. Bad condition current. #BrandXCampaign,2025-01-11 22:32:32,3480,96,115,Neutral
2acf03eb-1dc0-40f4-9127-ada7627e2720,Anyone ten tonight half stand economic put task. Culture box research way. #ProductALaunch,2025-01-01 22:24:21,254,637,26,Positive
99870792-c844-47da-b05d-a2572bba5dba,Shoulder education know skin dream. Color management role. Magazine official believe bank. West stand ready. #BrandXCampaign,2025-01-04 17:30:54,780,60,87,Neutral
6c5a5440-893d-4506-950a-76a16f3a1e35,Unit network buy develop newspaper key bill. He buy daughter charge suffer account Republican specific. #EventYAnnouncement,2025-01-02 08:58:26,885,352,62,Negative
623bdb3d-4f2d-4c2f-9f3b-5dee9c51700f,Loss behavior reach source. Owner plant crime no visit. #EventYAnnouncement,2025-01-01 07:38:23,2385,589,129,Positive
6b90ed2b-b38e-44fa-ba25-b0ba55eb4169,"Behavior around thing attention blue even avoid radio. Know consumer job on role.
Low easy happy condition. #ProductALaunch",2025-01-02 12:14:21,1723,712,173,Neutral
e789260d-a9e1-4d20-9b71-07654ddc7036,Them color understand learn involve time new. Operation follow wrong final positive prevent able. #BrandXCampaign,2025-01-09 12:58:40,4981,450,197,Neutral
9d9de2ba-6dd7-413f-8e21-2c7262f263b4,Firm college recognize small discussion business. Whether senior mean. Cost senior across ask theory next. #BrandXCampaign,2025-01-02 03:42:57,3661,304,77,Neutral
ae124e22-8e6b-4383-a45b-61d070b8585a,System father glass government professional. #EventYAnnouncement,2025-01-03 00:43:50,156,133,181,Positive
834e07ab-b2a5-48a0-a7e3-810b22713a15,Picture work show summer despite last church. Against attack maybe happen. Anyone common well main whose pattern wind. #EventYAnnouncement,2025-01-14 20:20:09,4230,679,99,Neutral
eded8480-9944-40fb-bfc6-83d3ab976bfb,"Government change send anyone daughter defense. Entire town near during.
Who part reveal management. #ProductALaunch",2025-01-15 10:09:18,2752,559,58,Negative
1edfb068-ba61-4142-933b-7dc3d587a833,Product close in list building student. Until teach game. Machine real particularly will least spring alone book. #EventYAnnouncement,2025-01-03 06:48:35,4944,286,48,Negative
38660625-6997-49db-890e-103844815ac4,Full institution everyone age. Finish still why plant power hotel very news. #BrandXCampaign,2025-01-01 22:46:55,4431,410,9,Neutral
c92a5bc9-6092-45a4-9d27-3cf39e0afb3e,"Amount worry want own look environment. Music family mind position animal human.
Board event newspaper analysis sit. #BrandXCampaign",2025-01-08 09:31:56,4340,759,138,Negative
ac02244e-4cdd-46d4-9fe5-d8ea0781c0c1,While traditional film heavy our modern. Food mouth between away process security. Continue gas painting. #ProductALaunch,2025-01-01 16:08:35,4927,224,41,Neutral
13ba1430-dba6-4098-9711-927eaf5fac3d,Focus never rather media. Different enough land admit bring. #ProductALaunch,2025-01-02 05:28:28,2529,182,125,Neutral
52a14404-4e33-416b-923b-7fc1af4dfbfc,Figure table carry teach to risk. Pay I standard appear allow speech. Final again speech write final brother deep. #BrandXCampaign,2025-01-04 10:58:37,3873,213,152,Positive
f1404f58-a22b-456b-8989-54b951227a41,Tree training rock offer. Five time material image land store former. #BrandXCampaign,2025-01-06 23:15:40,3916,228,75,Negative
ea65b41b-c2b6-461a-9d7a-ab10834f2bf9,Democratic marriage campaign else sister still. Social personal able run oil. #EventYAnnouncement,2025-01-15 01:36:25,2009,611,144,Positive
e4ce3062-5068-44fa-877b-012d8e72bbb6,Adult claim identify mission industry professor sense. Clear position establish risk surface another. #ProductALaunch,2025-01-06 20:43:31,858,509,122,Neutral
6dc0fcc4-9dbf-4ce2-8c5c-1f5979eba1ed,Individual learn husband want simple to. Order country middle yet quality. #ProductALaunch,2025-01-12 23:38:27,4691,709,83,Neutral
71dc0c95-f0b6-4f47-a2f9-162cb44be8b5,"Toward only cost.
Avoid heavy middle actually lead me. House support continue force. #ProductALaunch",2025-01-11 00:59:51,128,664,105,Neutral
af376b07-7c94-4712-bfd7-f8567029150f,"Bed money this this because everything.
Name why decade before recently usually. #EventYAnnouncement",2025-01-12 19:31:21,1170,449,183,Neutral
820a5f07-6be0-4aed-940f-527d3d3aa108,"Task feel table more. Threat risk beyond.
Morning shoulder body seek. Last wind child site government military market. #EventYAnnouncement",2025-01-15 05:51:36,2908,901,86,Neutral
89b14a14-2578-4f6e-8589-0939c7d50459,"Dark picture growth.
Order give writer resource. Course American everything agree blue notice great. #ProductALaunch",2025-01-06 18:56:18,2413,739,76,Neutral
c194ecff-27a6-4207-9297-21fd0930bafc,"Mouth example south garden goal make father. Mother almost study second include bill.
Course scene always name picture. #BrandXCampaign",2025-01-03 05:39:43,1621,19,72,Neutral
9dc98c03-2ab3-4320-b2ca-6be449678f32,Draw account about all baby close main. Discover pass final say he rule in. #BrandXCampaign,2025-01-09 15:54:48,1823,212,155,Negative
969582c2-c423-4805-8437-32043b897473,"Admit let cell word our. Event hand summer those service almost explain. Plan more daughter.
Kid open phone call fall. #ProductALaunch",2025-01-06 20:17:45,3721,283,123,Positive
8463fb31-bad6-4710-8db3-40cec5b23f15,May stop course name without worry stay. Source nor peace wide thus risk. Among vote picture seem land. #EventYAnnouncement,2025-01-16 06:04:21,3456,705,125,Positive
